Date Time,Open,High,Low,Close,Volume,Adj Close
16-01-2020 13:15,925.5,925.75,924.75,925,635,925
16-01-2020 13:30,925,925.25,924,924.5,775,924.5
16-01-2020 13:45,924.5,925,924.25,925,842,925
16-01-2020 14:45,925.75,925.75,923,925.25,13230,925.25
16-01-2020 15:00,925.25,925.75,924,924,3471,924
16-01-2020 15:15,924,925,923.25,924,3478,924
16-01-2020 15:30,923.75,924,922.25,923,4829,923
16-01-2020 15:45,923,923.75,922.25,922.25,3041,922.25
16-01-2020 16:00,922.5,924,922,923.25,3522,923.25
16-01-2020 16:15,923.25,924.25,923.25,923.5,3437,923.5
16-01-2020 16:30,923.5,923.75,922.5,923.75,2037,923.75
16-01-2020 16:45,923.75,924,922.75,923.75,1684,923.75
16-01-2020 17:00,923.75,927,923.75,926.5,3906,926.5
16-01-2020 17:15,926.5,926.75,925,925.5,3029,925.5
16-01-2020 17:30,925.5,926.5,925.25,926.25,1546,926.25
16-01-2020 17:45,926.25,928.25,926,927.25,2432,927.25
16-01-2020 18:00,927,927.25,924.25,924.25,2684,924.25
16-01-2020 18:15,924.25,924.75,923.5,923.75,2625,923.75
16-01-2020 18:30,923.75,924.5,923.75,923.75,1504,923.75
16-01-2020 18:45,924,924.25,923.25,923.75,2214,923.75
16-01-2020 19:00,923.75,924.75,923,923.25,2115,923.25
16-01-2020 19:15,923.5,924.5,922.75,924,7646,924
16-01-2020 19:30,924,924.5,923.75,924.5,1866,924.5
17-01-2020 01:15,924.5,924.75,923.75,923.75,887,923.75
17-01-2020 01:30,923.75,924.25,923.5,924.25,252,924.25
17-01-2020 01:45,924.25,924.25,923.5,923.75,164,923.75
17-01-2020 02:00,923.75,924.25,923.75,924.25,181,924.25
17-01-2020 02:15,924.25,924.5,924.25,924.25,226,924.25
17-01-2020 02:30,924.25,924.5,924,924.25,216,924.25
17-01-2020 02:45,924,924.5,924,924.5,163,924.5
17-01-2020 03:00,924.25,924.5,923.25,923.75,158,923.75
17-01-2020 03:15,923.75,923.75,923.25,923.5,81,923.5
17-01-2020 03:30,923.5,923.75,922.5,923,258,923
17-01-2020 03:45,923,923.25,923,923,16,923
17-01-2020 04:00,923.25,923.25,923,923,21,923
17-01-2020 04:15,923,923.25,922.75,922.75,23,922.75
17-01-2020 04:30,922.75,923,922.5,922.75,53,922.75
17-01-2020 04:45,922.5,922.75,922.5,922.5,26,922.5
17-01-2020 05:00,922.5,922.75,922.25,922.5,117,922.5
17-01-2020 05:15,922.5,922.75,922.5,922.5,34,922.5
17-01-2020 05:30,922.5,922.75,922.5,922.5,13,922.5
17-01-2020 05:45,922.75,923.75,922.75,923.25,319,923.25
17-01-2020 06:00,923.25,924,923.25,923.25,122,923.25
