Date Time,Open,High,Low,Close,Volume,Adj Close
2020-01-02 14:45:00,-12.5,-12.0,-12.5,-12.25,391,-12.25
2020-01-02 15:00:00,-12.25,-12.0,-12.25,-12.0,89,-12.0
2020-01-02 15:15:00,-12.0,-11.75,-12.0,-11.75,92,-11.75
2020-01-02 15:30:00,-11.75,-11.75,-12.0,-12.0,9,-12.0
2020-01-02 15:45:00,-12.0,-11.75,-12.0,-11.75,6,-11.75
2020-01-02 16:00:00,-11.75,-11.5,-11.75,-11.5,68,-11.5
2020-01-02 16:15:00,-11.5,-11.5,-11.75,-11.75,12,-11.75
2020-01-02 16:30:00,-11.75,-11.75,-12.0,-11.75,155,-11.75
2020-01-02 16:45:00,-11.75,-11.75,-12.0,-12.0,14,-12.0
2020-01-02 17:00:00,-12.0,-12.0,-12.25,-12.25,25,-12.25
2020-01-02 17:15:00,-12.25,-12.25,-12.25,-12.25,1,-12.25
2020-01-02 17:30:00,-12.25,-12.25,-12.25,-12.25,94,-12.25
2020-01-02 17:45:00,-12.0,-12.0,-12.25,-12.25,98,-12.25
2020-01-02 18:00:00,-12.5,-12.25,-12.5,-12.25,36,-12.25
2020-01-02 18:15:00,-12.25,-12.25,-12.25,-12.25,36,-12.25
2020-01-02 18:30:00,-12.25,-12.25,-12.5,-12.25,122,-12.25
2020-01-02 18:45:00,-12.25,-12.0,-12.25,-12.0,96,-12.0
2020-01-02 19:00:00,-12.0,-12.0,-12.25,-12.0,100,-12.0
2020-01-02 19:15:00,-12.0,-11.75,-12.25,-11.75,637,-11.75
2020-01-02 19:30:00,-12.0,-11.75,-12.0,-12.0,36,-12.0
2020-01-03 01:15:00,-11.75,-11.75,-12.0,-11.75,35,-11.75
2020-01-03 01:30:00,-11.75,-11.75,-11.75,-11.75,4,-11.75
2020-01-03 02:00:00,-11.5,-11.5,-11.5,-11.5,1,-11.5
2020-01-03 02:45:00,-11.5,-11.5,-11.5,-11.5,50,-11.5
2020-01-03 03:00:00,-11.5,-11.5,-11.5,-11.5,20,-11.5
2020-01-03 03:15:00,-11.5,-11.5,-11.5,-11.5,10,-11.5
2020-01-03 03:30:00,-11.5,-11.5,-11.5,-11.5,20,-11.5
2020-01-03 06:30:00,-11.75,-11.75,-11.75,-11.75,31,-11.75
2020-01-03 07:00:00,-11.75,-11.75,-11.75,-11.75,36,-11.75
2020-01-03 09:00:00,-11.75,-11.75,-11.75,-11.75,2,-11.75
2020-01-03 11:15:00,-11.75,-11.75,-11.75,-11.75,10,-11.75
2020-01-03 12:15:00,-11.75,-11.75,-11.75,-11.75,1,-11.75
2020-01-03 12:30:00,-11.75,-11.75,-11.75,-11.75,5,-11.75
2020-01-03 13:15:00,-11.75,-11.75,-11.75,-11.75,6,-11.75
2020-01-03 13:30:00,-11.75,-11.75,-11.75,-11.75,50,-11.75
2020-01-03 13:45:00,-11.75,-11.5,-11.75,-11.5,8,-11.5
2020-01-03 14:45:00,-11.5,-11.5,-11.5,-11.5,21,-11.5
2020-01-03 15:00:00,-11.5,-11.5,-11.75,-11.75,587,-11.75
2020-01-03 15:15:00,-11.75,-11.25,-12.0,-11.25,589,-11.25
2020-01-03 15:30:00,-11.25,-11.25,-11.5,-11.25,171,-11.25
2020-01-03 15:45:00,-11.0,-11.0,-11.25,-11.0,18,-11.0
2020-01-03 16:00:00,-11.0,-11.0,-11.25,-11.25,68,-11.25
2020-01-03 16:15:00,-11.5,-11.5,-11.5,-11.5,1,-11.5
2020-01-03 16:30:00,-11.25,-11.25,-11.25,-11.25,36,-11.25
2020-01-03 16:45:00,-11.25,-11.25,-11.5,-11.5,10,-11.5
2020-01-03 17:00:00,-11.25,-11.25,-11.25,-11.25,50,-11.25
2020-01-03 17:15:00,-11.25,-11.25,-11.25,-11.25,8,-11.25
2020-01-03 17:30:00,-11.25,-11.0,-11.25,-11.0,25,-11.0
2020-01-03 17:45:00,-11.25,-11.0,-11.25,-11.25,55,-11.25
2020-01-03 18:00:00,-11.25,-11.0,-11.25,-11.0,27,-11.0
2020-01-03 18:15:00,-11.0,-11.0,-11.0,-11.0,16,-11.0
2020-01-03 18:30:00,-11.25,-11.0,-11.25,-11.25,5,-11.25
2020-01-03 18:45:00,-11.0,-11.0,-11.0,-11.0,1,-11.0
2020-01-03 19:00:00,-11.25,-11.0,-11.25,-11.0,6,-11.0
2020-01-03 19:15:00,-11.25,-11.0,-11.25,-11.0,147,-11.0
2020-01-03 19:30:00,-11.25,-11.25,-11.5,-11.5,69,-11.5
2020-01-06 01:15:00,-10.75,-10.25,-10.75,-10.25,30,-10.25
2020-01-06 03:30:00,-10.5,-10.5,-10.5,-10.5,29,-10.5
2020-01-06 05:15:00,-10.75,-10.75,-10.75,-10.75,10,-10.75
2020-01-06 10:00:00,-10.25,-10.25,-10.25,-10.25,2,-10.25
2020-01-06 10:15:00,-10.25,-10.25,-10.25,-10.25,1,-10.25
2020-01-06 13:00:00,-10.5,-10.5,-10.5,-10.5,2,-10.5
2020-01-06 13:15:00,-10.5,-10.5,-10.5,-10.5,10,-10.5
2020-01-06 13:30:00,-10.5,-10.5,-10.5,-10.5,15,-10.5
2020-01-06 14:45:00,-10.5,-10.25,-10.5,-10.25,76,-10.25
2020-01-06 15:00:00,-10.25,-10.25,-10.25,-10.25,53,-10.25
2020-01-06 15:15:00,-10.25,-9.75,-10.25,-9.75,210,-9.75
2020-01-06 15:30:00,-10.0,-9.75,-10.0,-9.75,3,-9.75
2020-01-06 15:45:00,-9.75,-9.75,-9.75,-9.75,2,-9.75
2020-01-06 16:00:00,-10.0,-10.0,-10.5,-10.5,460,-10.5
2020-01-06 16:15:00,-10.5,-10.25,-10.5,-10.25,24,-10.25
2020-01-06 16:30:00,-10.5,-10.5,-11.0,-11.0,113,-11.0
2020-01-06 16:45:00,-11.0,-11.0,-11.0,-11.0,16,-11.0
2020-01-06 17:00:00,-11.25,-11.25,-11.75,-11.75,176,-11.75
2020-01-06 17:15:00,-11.75,-11.5,-11.75,-11.75,16,-11.75
2020-01-06 17:30:00,-11.75,-11.75,-11.75,-11.75,21,-11.75
2020-01-06 17:45:00,-11.5,-11.5,-11.5,-11.5,2,-11.5
2020-01-06 18:00:00,-11.75,-11.25,-11.75,-11.5,32,-11.5
2020-01-06 18:15:00,-11.25,-11.25,-11.25,-11.25,6,-11.25
2020-01-06 18:45:00,-11.5,-11.5,-11.75,-11.75,52,-11.75
2020-01-06 19:15:00,-11.75,-11.5,-12.0,-12.0,35,-12.0
2020-01-06 19:30:00,-12.5,-11.5,-12.5,-11.5,97,-11.5
2020-01-07 01:15:00,-11.0,-10.75,-11.25,-10.75,7,-10.75
2020-01-07 02:15:00,-10.5,-10.5,-10.5,-10.5,1,-10.5
2020-01-07 02:30:00,-10.5,-10.5,-10.5,-10.5,17,-10.5
2020-01-07 03:00:00,-10.5,-10.25,-10.5,-10.25,4,-10.25
2020-01-07 13:00:00,-10.25,-10.25,-10.25,-10.25,7,-10.25
2020-01-07 13:30:00,-10.5,-10.5,-10.5,-10.5,2,-10.5
2020-01-07 13:45:00,-10.75,-10.75,-10.75,-10.75,11,-10.75
2020-01-07 14:45:00,-10.5,-10.5,-11.0,-10.75,3,-10.75
2020-01-07 15:00:00,-10.75,-10.75,-10.75,-10.75,2,-10.75
2020-01-07 15:30:00,-10.75,-10.5,-10.75,-10.5,17,-10.5
2020-01-07 15:45:00,-10.75,-10.5,-11.0,-10.5,24,-10.5
2020-01-07 16:00:00,-10.25,-10.0,-10.25,-10.0,67,-10.0
2020-01-07 16:15:00,-10.0,-10.0,-10.0,-10.0,66,-10.0
2020-01-07 16:30:00,-10.0,-10.0,-10.0,-10.0,3,-10.0
2020-01-07 16:45:00,-10.0,-9.75,-10.0,-9.75,8,-9.75
2020-01-07 17:00:00,-9.75,-9.5,-10.0,-10.0,57,-10.0
2020-01-07 17:15:00,-9.5,-9.5,-9.5,-9.5,3,-9.5
2020-01-07 17:30:00,-9.5,-9.5,-9.5,-9.5,121,-9.5
2020-01-07 18:00:00,-9.5,-9.5,-9.5,-9.5,35,-9.5
2020-01-07 18:15:00,-9.25,-9.25,-9.25,-9.25,4,-9.25
2020-01-07 18:30:00,-9.25,-9.0,-9.25,-9.0,3,-9.0
2020-01-07 18:45:00,-9.0,-9.0,-9.25,-9.25,28,-9.25
2020-01-07 19:00:00,-9.0,-9.0,-9.0,-9.0,1,-9.0
2020-01-07 19:15:00,-9.0,-8.75,-9.0,-9.0,6,-9.0
2020-01-07 19:30:00,-9.0,-9.0,-9.0,-9.0,2,-9.0
2020-01-08 01:15:00,-8.75,-8.0,-8.75,-8.0,161,-8.0
2020-01-08 02:15:00,-8.25,-8.25,-8.75,-8.75,12,-8.75
2020-01-08 02:30:00,-9.0,-9.0,-9.0,-9.0,1,-9.0
2020-01-08 02:45:00,-9.0,-9.0,-9.0,-9.0,5,-9.0
2020-01-08 03:30:00,-9.0,-9.0,-9.0,-9.0,2,-9.0
2020-01-08 04:15:00,-9.5,-9.5,-9.5,-9.5,5,-9.5
